no,when,eventtitle,openTime,closeTime,where,place,whom,what,who,phone,email,contact,fee,url,tag1,uid
142,2017/02/09,家庭教育支援講座,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,子どもの心を育てる絵本（講師：細川律子さん）,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
143,2017/02/23,家庭教育支援講座,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,親子で楽しいおかたづけ（講師：朝倉葉子さん）,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
144,2017/02/07,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
145,2017/02/10,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
146,2017/02/17,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
147,2017/02/07,子育て教室（親子対象）,10:00:00,11:30:00,穴水町児童館,,乳幼児,「そなえゲーム」体験　講師：ＳＳＧ輪島,穴水町,,,穴水町児童館(0768-52-3220),0,,,
148,2017/02/17,親子体操教室,10:30:00,12:00:00,穴水町児童館,,幼児,幼児リトミックダンスとお母さんのリフレッシュダンス,穴水町,,,穴水町児童館(0768-52-3220),0,,,
149,2017/02/04,節分のつどい,10:30:00,12:00:00,穴水町児童館,プルート内,要事前申込【定員５名／２月３日まで】,ゲーム＆豆まき,穴水町,,,穴水町児童館(0768-52-3220),0,,,
150,2017/02/15,児童ダンスクラブ,15:00:00,16:00:00,穴水町児童館,,小学生,仲間とダンスの練習,穴水町,,,穴水町児童館(0768-52-3220),0,,,
151,2017/02/18,児童ダンスクラブ,14:00:00,15:00:00,穴水町児童館,,小学生,仲間とダンスの練習,穴水町,,,穴水町児童館(0768-52-3220),0,,,
152,2017/02/25,てづくり教室,13:30:00,15:00:00,穴水町児童館,２階多目的ホール,小学生,かんたんな工作（ひなかざり）,穴水町,,,穴水町児童館(0768-52-3220),0,,,
153,2017/02/25,おはなし会,10:00:00,11:00:00,穴水町児童館,2階多目的ホール,小学生,絵本・すばなし・紙芝居など。「こぐまグループ」のみなさん,穴水町,,,児童館,0,,,
154,2017/02/25,ひなまつりのつどい,11:00:00,11:30:00,穴水町児童館,プルート内,お手玉であそぼう,豆まき,穴水町,,,穴水町児童館(0768-52-3220),0,,,
155,2017/02/28,あかちゃんおはなし会,10:30:00,11:30:00,穴水町図書館,図書館,乳幼児,あかちゃんおはなし会,穴水町,,,プルート,0,,,
156,2017/02/28,ハンドメイド教室,10:00:00,12:00:00,穴水町児童館,,乳幼児,ひな飾り※託児あり（要予約：先着５名）,穴水町,,,穴水町児童館(0768-52-3220),0,,,
157,2017/03/02,ひなまつりのおはなし,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,ひなまつりのおはなし,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
158,2017/03/16,3月生まれのお友達・誕生会,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,3月生まれのお友達をみんなで祝ってあげよう。,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
159,2017/03/09,子育て情報交換,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,ママ達と情報交換しましょう,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
160,2017/03/23,１年を振り返りこどもの成長を喜びあおう,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,,穴水町,,,平和こども園　（０７６８）５２－２１３０,0,,,
161,2017/03/11,おはなし会,10:30:00,11:30:00,穴水町児童館,2階多目的ホール,小学生,絵本・すばなし・紙芝居など。「こぐまグループ」のみなさん,穴水町,,,児童館,0,,,
162,2017/03/11,児童ダンスクラブ,10:00:00,11:00:00,穴水町児童館,,小学生,仲間とダンスの練習,穴水町,,,穴水町児童館(0768-52-3220),0,,,
163,2017/03/15,児童ダンスクラブ,15:00:00,16:00:00,穴水町児童館,,小学生,仲間とダンスの練習,穴水町,,,穴水町児童館(0768-52-3220),0,,,
164,2017/03/18,てづくり教室,13:30:00,15:00:00,穴水町児童館,２階多目的ホール,小学生,かんたんな工作（ひなかざり）,穴水町,,,穴水町児童館(0768-52-3220),0,,,
165,2017/03/25,スライドを見よう,13:30:00,15:00:00,穴水町児童館,プルート内児童館,小学生,世界・日本のむかしばなし,穴水町,,,穴水町児童館(0768-52-3220),0,,,
166,2017/03/03,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
167,2017/03/07,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
168,2017/03/10,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
169,2017/03/17,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
170,2017/03/28,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,,,穴水町児童館(0768-52-3220),0,,,
171,2017/03/10,親子体操教室,10:30:00,12:00:00,穴水町児童館,,幼児,幼児リトミックダンスとお母さんのリフレッシュダンス,穴水町,,,穴水町児童館(0768-52-3220),0,,,
172,2017/03/14,子育て教室（親子対象）,10:00:00,11:00:00,穴水町児童館,プルート内児童館,乳幼児,親子ではじめるお片づけ（整理収納アドバイザー朝倉さん）,穴水町,,,穴水町児童館(0768-52-3220),0,,,
173,2017/03/24,ハンドメイド教室,10:00:00,12:00:00,穴水町児童館,,乳幼児,簡単な工作※託児あり（要予約：先着５名）,穴水町,,,穴水町児童館(0768-52-3220),0,,,
174,2017/04/10,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f02185306
175,2017/05/8,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,,0,,,evt58f0219b640
176,2017/06/12,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,,0,,,evt58f021b8076
177,2017/07/10,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f021cd975
178,2017/09/11,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f021df197
179,2017/10/02,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f021f4898
180,2017/11/13,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f0220b945
181,2017/12/11,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f0221f418
182,2018/02/05,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f02235197
183,2018/03/12,すくすく広場,10:00:00,11:30:00,穴水町保健センター,健診ホール,乳幼児,赤ちゃんとママが集まる場としてホールを開放しています。身体測定もできます。,穴水町,0768-52-3589,,穴水町健康推進課,0,,,evt58f0227b699
184,2017/04/06,お友達になりましょう,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,お友達になりましょう,穴水町,0768-52-2130,,平和こども園,0,,,evt58f020d1802
185,2017/04/13,子育て情報交換,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,ママ達と情報交換しましょう,穴水町,0768-52-2130,,平和こども園　,0,,,evt58f020e5824
186,2017/04/20,4月生まれのお友達・誕生会,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,4月生まれのお友達をみんなで祝ってあげよう。,穴水町,0768-52-2130,,平和こども園,0,,,evt58f022d5679
187,2016/04/27,園庭で遊ぼう,09:30:00,11:00:00,穴水町子育て支援センター（平和こども園）,,乳幼児,園庭で遊びましょう,穴水町,0768-52-2130,,平和こども園,0,,,
188,2017/05/23,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58f0235d928
189,2017/06/13,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58f02370233
190,2017/10/17,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,
191,2017/11/14,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58f0239a959
192,2018/01/16,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58f023b4837
193,2018/02/20,ママのホッとティータイム,10:00:00,11:30:00,穴水町児童館,,乳幼児,子育てママが抱える様々な思いを自由に話し、仲間の話に耳を傾けホッと一息するママのための場所です。【定員６名】【託児要事前予約】,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58f023cf716
194,2017/04/08,児童ダンスクラブ,10:00:00,11:00:00,穴水町児童館,２階多目的ホール,小学生,仲間とダンスの練習,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78f0055
195,2017/04/19,児童ダンスクラブ,15:30:00,16:30:00,穴水町児童館,２階多目的ホール,小学生,仲間とダンスの練習,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78e8444
196,2017/04/15,てづくり教室,13:30:00,15:00:00,穴水町児童館,２階多目的ホール,小学生,かんたんな工作,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78df974
197,2017/04/22,おはなし会,10:30:00,11:30:00,null,,小学生,絵本・すばなし・紙芝居など。「こぐまグループ」のみなさん,穴水町,,,住吉公民館,0,,,evt58ef78d5597
198,2017/04/18,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78c6535
199,2017/04/21,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78bb679
200,2017/04/25,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78ae160
201,2017/04/28,児童館であそぼう,10:00:00,12:00:00,穴水町児童館,,乳幼児と保護者,子育てサポーターが幼児の遊びをサポートします,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef78a2772
202,2017/04/14,親子体操教室,10:30:00,12:00:00,穴水町児童館,,幼児,幼児リトミックダンスとお母さんのリフレッシュダンス,穴水町,0768-52-3220,,穴水町児童館,0,,,evt58ef7899015
203,2017/04/25,あかちゃんおはなし会,10:30:00,11:30:00,null,プルート２階,乳幼児,あかちゃんおはなし会,穴水町,0768-52-2952,,穴水町図書館,0,,,evt58ef788f300
